ÓòÃû,ºó×º,×¢²á×´Ì¬,×¢²áÈÕÆÚ,¹ýÆÚÈÕÆÚ,×¢²áÉÌ,×¢²áÕß,ÁªÏµÈË,ÓÊÏä,ÓòÃû×´Ì¬,DNS·þÎñÆ÷,,
guqoo.com,.com,Î´×¢²á,,,,,,,,,
hemoo.com,.com,ÒÑ×¢²á,2004-06-02,2018-06-02,"GoDaddy.com, LLC",,,,clientDeleteProhibited ;clientRenewProhibited ;clientTransferProhibited ;clientUpdateProhibited ;,BUY.INTERNETTRAFFIC.COM;SELL.INTERNETTRAFFIC.COM;,
lutoo.com,.com,ÒÑ×¢²á,2008-05-28,2018-06-02,"GoDaddy.com, LLC",,,,clientDeleteProhibited ;clientRenewProhibited ;clientTransferProhibited ;clientUpdateProhibited ;,NS67.DOMAINCONTROL.COM;NS68.DOMAINCONTROL.COM;,
sinoo.com,.com,ÒÑ×¢²á,1999-06-02,2018-06-02,Tucows Domains Inc.,,,,ok ;,NS1.NAMEFIND.COM;NS2.NAMEFIND.COM;,
wahoo.com,.com,ÒÑ×¢²á,1994-06-03,2018-06-02,Tucows Domains Inc.,,,,clientTransferProhibited ;clientUpdateProhibited ;,NS.XMISSION.COM;NS1.XMISSION.COM;NS2.XMISSION.COM;,
weyoo.com,.com,ÒÑ×¢²á,2009-06-02,2018-06-02,"PSI-USA, Inc. dba Domain Robot",,,,clientTransferProhibited ;,NS3.EASILY.NET;NS4.EASILY.NET;,
hizoo.com,.com,ÒÑ×¢²á,2010-06-03,2018-06-03,"eName Technology Co., Ltd.",,,,clientDeleteProhibited ;clientTransferProhibited ;,NS3.DNS.COM;NS4.DNS.COM;,
reboo.com,.com,ÒÑ×¢²á,2002-06-03,2018-06-03,RegistryGate GmbH,,,,clientTransferProhibited ;,NS5.KASSERVER.COM;NS6.KASSERVER.COM;,
gihoo.com,.com,ÒÑ×¢²á,2004-06-04,2018-06-04,"Bizcn.com, Inc.",,,,clientDeleteProhibited ;clientTransferProhibited ;,F1G1NS1.DNSPOD.NET;F1G1NS2.DNSPOD.NET;,
hecoo.com,.com,ÒÑ×¢²á,2009-06-04,2018-06-04,"Inames Co., Ltd.",,,,clientTransferProhibited ;,NS1.SEDOPARKING.COM;NS2.SEDOPARKING.COM;,
sonoo.com,.com,ÒÑ×¢²á,2008-06-04,2018-06-04,"GoDaddy.com, LLC",,,,clientDeleteProhibited ;clientRenewProhibited ;clientTransferProhibited ;clientUpdateProhibited ;,NS1.VOODOO.COM;NS2.VOODOO.COM;,
